21285249	BRCA2
21183737	BRCA2
21613821	BRCA2
22228431	BRCA2
25225577	BRCA2
10667595	BRCA2
15162061	BRCA2
16973716	BRCA2
25224030	BRCA2
11091610	BRCA2
20301425	BRCA2
25356972	BRCA2
10433620	BRCA2
25788227	BRCA2
19635604	BRCA2
21352873	BRCA2
21610317	BRCA2
24147435	BRCA2
9140390	BRCA2
18787609	BRCA2
24395243	BRCA2
18439109	BRCA2
15550590	BRCA2
23657012	BRCA2
23456555	BRCA2
21989927	BRCA2
21975290	BRCA2
15173085	BRCA2
11075991	BRCA2
18349832	BRCA2
23613489	BRCA2
16632103	BRCA2
21207249	BRCA2
20041885	BRCA2
22429936	BRCA2
23696131	BRCA2
18657973	BRCA2
22846737	BRCA2
24870022	BRCA2
20099499	BRCA2
25719666	BRCA2
15542915	BRCA2
15231857	BRCA2
22162228	BRCA2
11561603	BRCA2
24622079	BRCA2
25072261	BRCA2
10436775	BRCA2
10436789	BRCA2
22493542	BRCA2
25366685	BRCA2
21774034	BRCA2
24775809	BRCA2
20858716	BRCA2
23091540	BRCA2
15796958	BRCA2
25479140	BRCA2
14726700	BRCA2
8950667	BRCA2
22368299	BRCA2
21365267	BRCA2
19690177	BRCA2
20201734	BRCA2
20623197	BRCA2
24293293	BRCA2
25666743	BRCA2
12569133	BRCA2
17374240	BRCA2
20919528	BRCA2
22162226	BRCA2
24618433	BRCA2
22706549	BRCA2
23846919	BRCA2
15528025	BRCA2
16632102	BRCA2
17317087	BRCA2
25076338	BRCA2
25076339	BRCA2
9438603	BRCA2
9443984	BRCA2
24534203	BRCA2
18688698	BRCA2
21673535	BRCA2
17031113	BRCA2
12120238	BRCA2
23489306	BRCA2
18674702	BRCA2
23187834	BRCA2
23474559	BRCA2
19264984	BRCA2
17023981	BRCA2
12120226	BRCA2
19072437	BRCA2
15849724	BRCA2
20961843	BRCA2
11490843	BRCA2
18617774	BRCA2
12555988	BRCA2
12520639	BRCA2
25152581	BRCA2
21824831	BRCA2
12718618	BRCA2
12750283	BRCA2
20412113	BRCA2
19260742	BRCA2
23948969	BRCA2
24635863	BRCA2
12094699	BRCA2
9438601	BRCA2
22664588	BRCA2
12120230	BRCA2
15107617	BRCA2
16888680	BRCA2
19826425	BRCA2
18813195	BRCA2
18818508	BRCA2
20876795	BRCA2
10436774	BRCA2
19150414	BRCA2
14749618	BRCA2
17912010	BRCA2
17520196	BRCA2
18762988	BRCA2
24756831	BRCA2
19896100	BRCA2
16162302	BRCA2
15695377	BRCA2
17312386	BRCA2
15277238	BRCA2
19140568	BRCA2
23213974	BRCA2
16648548	BRCA2
15264268	BRCA2
12837831	BRCA2
12670518	BRCA2
21135251	BRCA2
12214307	BRCA2
12119461	BRCA2
11385254	BRCA2
18281469	BRCA2
15781639	BRCA2
19491823	BRCA2
25036236	BRCA2
15516847	BRCA2
19720778	BRCA2
23135763	BRCA2
25853369	BRCA2
25225577	PALB2
25666743	PALB2
23657012	PALB2
20858716	PALB2
21365267	PALB2
21415078	PALB2
24870022	PALB2
20582465	PALB2
25542327	PALB2
20412113	PALB2
19264984	PALB2
23935836	PALB2
21614589	PALB2
21285249	PALB2
21989927	PALB2
22166947	PALB2
23561644	PALB2
25356972	PALB2
21135251	PALB2
25505613	PALB2
19635604	PALB2
21184274	PALB2
25170203	PALB2
22368299	PALB2
19690177	PALB2
21207249	PALB2
24293293	PALB2
25076338	PALB2
25076339	PALB2
24395243	PALB2
23187834	PALB2
22846737	PALB2
22116519	PALB2
25152581	PALB2
25719666	PALB2
23948969	PALB2
24635863	PALB2
22664588	PALB2
23744711	PALB2
22162228	PALB2
22759592	PALB2
25479140	PALB2
19336541	PALLD
22368299	PALLD
19150414	PALLD
21207249	PALLD
20041885	PALLD
17194196	PALLD
25152578	KRAS
24478710	KRAS
23425895	KRAS
24062691	KRAS
20641287	KRAS
20641936	KRAS
23712558	KRAS
23590868	KRAS
24028894	KRAS
25304374	KRAS
24041692	KRAS
24398677	KRAS
23887057	KRAS
25245095	KRAS
25582328	KRAS
25076326	KRAS
24755884	KRAS
18413263	KRAS
24681874	KRAS
19951995	KRAS
24998203	KRAS
21698197	KRAS
25616942	KRAS
20610624	KRAS
23496197	KRAS
24954535	KRAS
24280502	KRAS
20725998	KRAS
17353198	KRAS
25435574	KRAS
23288781	KRAS
21862683	KRAS
19440048	KRAS
23599154	KRAS
23226501	KRAS
25341034	KRAS
25065594	KRAS
21311774	KRAS
22310974	KRAS
19028876	KRAS
25748236	KRAS
25683115	KRAS
12727811	KRAS
18776302	KRAS
18090159	KRAS
24297898	KRAS
23887294	KRAS
19533561	KRAS
22493246	KRAS
25361845	KRAS
23958541	KRAS
23435671	KRAS
23752186	KRAS
22751122	KRAS
25736685	KRAS
21894049	KRAS
24152947	KRAS
24798941	KRAS
21876563	KRAS
25393586	KRAS
24388967	KRAS
25167228	KRAS
23719586	KRAS
23558076	KRAS
23482563	KRAS
25311989	KRAS
19372556	KRAS
17785207	KRAS
23622131	KRAS
25481712	KRAS
23471001	KRAS
22751123	KRAS
25380065	KRAS
24902898	KRAS
20071774	KRAS
23308056	KRAS
23645620	KRAS
19273243	KRAS
21699781	KRAS
23547054	KRAS
22393783	KRAS
22966286	KRAS
23598351	KRAS
24823632	KRAS
22232209	KRAS
18549880	KRAS
23376846	KRAS
18343945	KRAS
25127677	KRAS
23749528	KRAS
19629168	KRAS
19292977	KRAS
16382049	KRAS
21385921	KRAS
21856775	KRAS
22127206	KRAS
18832461	KRAS
25601637	KRAS
17652141	KRAS
22234980	KRAS
22140463	KRAS
19249398	KRAS
25050737	KRAS
23980075	KRAS
21738581	KRAS
23267865	KRAS
22586351	KRAS
25500542	KRAS
17354229	KRAS
23019409	KRAS
15894260	KRAS
19099510	KRAS
24823639	KRAS
21056012	KRAS
22589274	KRAS
25152579	KRAS
24878567	KRAS
25464936	KRAS
24471965	KRAS
21611096	KRAS
23535601	KRAS
20452353	KRAS
25699241	KRAS
25766633	KRAS
24704294	KRAS
24395249	KRAS
23489215	KRAS
23893889	KRAS
18614859	KRAS
23174662	KRAS
24326376	KRAS
23486365	KRAS
22584999	KRAS
23746401	KRAS
25167989	KRAS
25777349	KRAS
16169155	KRAS
21207374	KRAS
25083330	KRAS
25538623	KRAS
25454978	KRAS
22052106	KRAS
25152580	KRAS
24607504	KRAS
21364589	KRAS
24717934	KRAS
23578383	KRAS
25119024	KRAS
20959479	KRAS
23761168	KRAS
23999170	KRAS
23565280	KRAS
22083596	KRAS
25042889	KRAS
20824720	KRAS
25792600	KRAS
24130864	KRAS
20807812	KRAS
21242978	KRAS
23361300	KRAS
21996748	KRAS
17349578	KRAS
18677542	KRAS
25352950	KRAS
24752990	KRAS
20018721	KRAS
24432033	KRAS
24075515	KRAS
24097820	KRAS
25306215	KRAS
19671674	KRAS
16397237	KRAS
21304978	KRAS
23038811	KRAS
25248858	KRAS
21951538	KRAS
21997479	KRAS
25104358	KRAS
25596178	KRAS
19880966	KRAS
19631339	KRAS
22565310	KRAS
22868929	KRAS
22041919	KRAS
22896695	KRAS
25698580	KRAS
21289082	KRAS
25623042	KRAS
25117978	KRAS
19147554	KRAS
23169292	KRAS
25753158	KRAS
24795355	KRAS
24788257	KRAS
22208613	KRAS
21084261	KRAS
23918833	KRAS
24694735	KRAS
22469842	KRAS
24850902	KRAS
25376606	KRAS
22797009	KRAS
25091263	KRAS
24648112	KRAS
22699205	KRAS
24791855	KRAS
21684285	KRAS
24096005	KRAS
22975369	KRAS
23934321	KRAS
19917056	KRAS
23470560	KRAS
24550494	KRAS
25416148	KRAS
23209031	KRAS
24278292	KRAS
23302291	KRAS
24604757	KRAS
24026351	KRAS
22773551	KRAS
23989613	KRAS
24691445	KRAS
14706336	KRAS
25855536	KRAS
22738914	KRAS
16869739	KRAS
21481788	KRAS
24618431	KRAS
16024599	KRAS
21819318	KRAS
24178582	KRAS
25822154	KRAS
18589869	KRAS
25644265	KRAS
20426700	KRAS
23975591	KRAS
23378339	KRAS
22509024	KRAS
22699621	KRAS
20485640	KRAS
23749643	KRAS
22846349	KRAS
25152585	KRAS
19023234	KRAS
22954004	KRAS
25250570	KRAS
24670819	KRAS
25261994	KRAS
21199651	KRAS
22517373	KRAS
21285251	KRAS
23237571	KRAS
25003666	KRAS
25623216	KRAS
24857345	KRAS
22222635	KRAS
22722139	KRAS
20208318	KRAS
24568222	KRAS
21683373	KRAS
18515410	KRAS
22167000	KRAS
24978597	KRAS
23868061	KRAS
24204197	KRAS
23333712	KRAS
16931950	KRAS
22991414	KRAS
22056382	KRAS
22723370	KRAS
23102107	KRAS
24491405	KRAS
24525507	KRAS
24484537	KRAS
23475955	KRAS
22549877	KRAS
22833572	KRAS
25199993	KRAS
22820191	KRAS
23893923	KRAS
19509115	KRAS
23613993	KRAS
19236713	KRAS
20419833	KRAS
22287227	KRAS
24040120	KRAS
23441129	KRAS
23963802	KRAS
24462734	KRAS
23470568	KRAS
19896096	KRAS
22698396	KRAS
25604078	KRAS
16549325	KRAS
22226782	KRAS
22391448	KRAS
22845403	KRAS
24058792	KRAS
25473891	KRAS
16549328	KRAS
20418756	KRAS
25629724	KRAS
24518495	KRAS
21664851	KRAS
24231729	KRAS
16247960	KRAS
17982507	KRAS
25714017	KRAS
21704226	KRAS
25497091	KRAS
21750515	KRAS
24212643	KRAS
15652748	KRAS
24474939	KRAS
24743516	KRAS
24445769	KRAS
22292129	KRAS
25441307	KRAS
22729649	KRAS
9438601	KRAS
25100121	KRAS
23436799	KRAS
25453266	KRAS
23563181	KRAS
22086851	KRAS
25240578	KRAS
23384775	KRAS
25875801	KRAS
25017478	KRAS
24389175	KRAS
25797243	KRAS
21589862	KRAS
24726914	KRAS
22762308	KRAS
23774697	KRAS
23103869	KRAS
25762644	KRAS
23076356	KRAS
19893451	KRAS
25058882	KRAS
19460940	KRAS
24189171	KRAS
19581734	KRAS
16367914	KRAS
22320912	KRAS
24681997	KRAS
24518503	KRAS
24549287	KRAS
17520196	KRAS
24222664	KRAS
19109152	KRAS
24875860	KRAS
21044336	KRAS
19351817	KRAS
23355395	KRAS
25024225	KRAS
23316479	KRAS
25261239	KRAS
25724428	KRAS
11169959	KRAS
22945649	KRAS
22421440	KRAS
22759592	KRAS
25461770	KRAS
24177032	KRAS
24874484	KRAS
25348516	KRAS
22458520	KRAS
23588713	KRAS
24553385	KRAS
19931263	KRAS
24240689	KRAS
25875797	KRAS
24067278	KRAS
24827134	KRAS
24737325	KRAS
19826350	KRAS
24722285	KRAS
21768923	KRAS
23303473	KRAS
23696215	KRAS
18525343	KRAS
23467612	KRAS
25687883	KRAS
24194913	KRAS
18413752	KRAS
23912084	KRAS
20179210	KRAS
22157328	KRAS
22493542	KRAS
25191518	KRAS
20959520	KRAS
20534740	KRAS
24561527	KRAS
24947179	KRAS
20631070	KRAS
24315826	KRAS
23840665	KRAS
24799381	KRAS
21779484	KRAS
25623214	KRAS
21734707	KRAS
22158044	KRAS
24403857	KRAS
22851141	KRAS
22547163	KRAS
19609950	KRAS
22251937	KRAS
22128300	KRAS
19362090	KRAS
22411900	KRAS
24041470	KRAS
24608432	KRAS
25500057	KRAS
25322341	KRAS
24204737	KRAS
24953430	KRAS
23786654	KRAS
10950061	KRAS
17203180	KRAS
22472349	KRAS
23590467	KRAS
19433978	KRAS
19062734	KRAS
20232877	KRAS2
18075308	KRAS2
12189555	KRAS2
19815696	KRAS2
10873061	KRAS2
19208745	KRAS2
18946221	KRAS2
19270646	KRAS2
15150585	KRAS2
14507635	KRAS2
19064568	KRAS2
18836286	KRAS2
14732924	KRAS2
15832194	KRAS2
15782177	KRAS2
1663781	KRAS2
15929091	KRAS2
21622730	KRAS2
15846069	KRAS2
18039136	KRAS2
23393682	KRAS2
24618431	KRAS2
16532023	KRAS2
17520196	KRAS2
12759238	KRAS2
17879123	KRAS2
19273710	KRAS2
8589035	CDKN2
7666917	CDKN2
7845688	CDKN2
8640773	CDKN2
9438601	CDKN2
24395243	CDKN2
9364657	CDKN2
11113097	CDKN2
11687897	CDKN2
10365829	CDKN2
12454109	CDKN2
22636603	CDKN2A
16397522	CDKN2A
21614589	CDKN2A
10719365	CDKN2A
10861313	CDKN2A
21150883	CDKN2A
16893909	CDKN2A
22368299	CDKN2A
20195775	CDKN2A
15173226	CDKN2A
21893440	CDKN2A
10922411	CDKN2A
22841127	CDKN2A
24935963	CDKN2A
16905682	CDKN2A
12459645	CDKN2A
15146471	CDKN2A
12454511	CDKN2A
11807902	CDKN2A
23897584	CDKN2A
9735394	CDKN2A
25356972	CDKN2A
18981015	CDKN2A
22534780	CDKN2A
18714178	CDKN2A
23470568	CDKN2A
22323255	CDKN2A
18299477	CDKN2A
25064638	CDKN2A
14604895	CDKN2A
25152581	CDKN2A
24471965	CDKN2A
18024887	CDKN2A
19751883	CDKN2A
24652319	CDKN2A
23613284	CDKN2A
15662124	CDKN2A
23565280	CDKN2A
23382133	CDKN2A
15781639	CDKN2A
17047042	CDKN2A
22208613	CDKN2A
17713569	CDKN2A
19002021	CDKN2A
15883616	CDKN2A
10630172	CDKN2A
25239644	CDKN2A
22991414	CDKN2A
23408353	CDKN2A
24984283	CDKN2A
20099499	CDKN2A
12711305	CDKN2A
19690177	CDKN2A
24837184	CDKN2A
21507037	CDKN2A
20041885	CDKN2A
25687883	CDKN2A
19478948	CDKN2A
11276379	CDKN2A
21249757	CDKN2A
19896096	CDKN2A
24281205	CDKN2A
16632103	CDKN2A
22112488	CDKN2A
16549325	CDKN2A
12120238	CDKN2A
22226782	CDKN2A
18039136	CDKN2A
23187834	CDKN2A
16549328	CDKN2A
12120226	CDKN2A
19072437	CDKN2A
22846737	CDKN2A
22896695	CDKN2A
22116519	CDKN2A
20581473	CDKN2A
25714017	CDKN2A
21824831	CDKN2A
11291558	CDKN2A
22166235	CDKN2A
25719666	CDKN2A
23393682	CDKN2A
24445769	CDKN2A
18083368	CDKN2A
16888680	CDKN2A
25240578	CDKN2A
21734801	CDKN2A
23103869	CDKN2A
17381417	CDKN2A
18818508	CDKN2A
25600792	CDKN2A
16367914	CDKN2A
19584151	CDKN2A
25485836	CDKN2A
19150414	CDKN2A
20485640	CDKN2A
25156567	CDKN2A
14506698	CDKN2A
17992582	CDKN2A
19351817	CDKN2A
25227142	CDKN2A
23316479	CDKN2A
25724428	CDKN2A
11169959	CDKN2A
22759592	CDKN2A
25461770	CDKN2A
16162302	CDKN2A
17312386	CDKN2A
19140568	CDKN2A
23213974	CDKN2A
19270646	CDKN2A
15264268	CDKN2A
21207249	CDKN2A
23696215	CDKN2A
23467612	CDKN2A
21699781	CDKN2A
22722139	CDKN2A
25479140	CDKN2A
15929091	CDKN2A
10956390	CDKN2A
12119461	CDKN2A
22753594	CDKN2A
21279552	CDKN2A
25623214	CDKN2A
22041919	CDKN2A
10508477	CDKN2A
22251937	CDKN2A
20876795	CDKN2A
24041470	CDKN2A
15516847	CDKN2A
19720778	CDKN2A
23376846	CDKN2A
23893923	CDKN2A
19443408	CDKN2A
19417680	CDKN2A
15832194	CDKN2A
23555160	CDKN2A
17659731	CDKN2A
11807902	G101W
14679123	G101W
22368299	G101W
15146471	G101W
17047042	G101W
24665063	SMAD4
24944686	SMAD4
25742737	SMAD4
21352803	SMAD4
10993648	SMAD4
12622415	SMAD4
12077092	SMAD4
19686287	SMAD4
15855639	SMAD4
11391801	SMAD4
21112326	SMAD4
22130069	SMAD4
10773876	SMAD4
17301079	SMAD4
15110786	SMAD4
18310076	SMAD4
18519681	SMAD4
18310088	SMAD4
16791201	SMAD4
12479060	SMAD4
19834456	SMAD4
11866987	SMAD4
16320109	SMAD4
12096346	SMAD4
22469842	SMAD4
22860091	SMAD4
18787631	SMAD4
18949401	SMAD4
22321641	SMAD4
19584151	SMAD4
12429655	SMAD4
12454109	SMAD4
20622003	SMAD4
12909738	SMAD4
10415848	SMAD4
11278805	SMAD4
22965423	SMAD4
12140283	SMAD4
21036691	SMAD4
22945649	SMAD4
23470568	SMAD4
23443316	SMAD4
17469085	SMAD4
15592526	SMAD4
25300625	SMAD4
10479724	SMAD4
12010891	SMAD4
14508516	SMAD4
16251046	SMAD4
21709185	SMAD4
15289325	SMAD4
11115575	SMAD4
10408907	SMAD4
10487520	SMAD4
24859161	SMAD4
25760429	SMAD4
22462691	SMAD4
21475783	SMAD4
14762439	SMAD4
25769430	SMAD4
25464861	SMAD4
11751474	SMAD4
25803032	SMAD4
23136567	SMAD4
11979557	SMAD4
24471965	SMAD4
15084978	SMAD4
9892110	SMAD4
15184872	SMAD4
19018761	SMAD4
24465802	SMAD4
23969729	SMAD4
20562578	SMAD4
11751405	SMAD4
23552743	SMAD4
12379307	SMAD4
24670043	SMAD4
19165547	SMAD4
10810347	SMAD4
10862198	SMAD4
19064568	SMAD4
15637742	SMAD4
22208613	SMAD4
19940030	SMAD4
10231841	SMAD4
24886203	SMAD4
9788440	SMAD4
9754660	SMAD4
22311263	SMAD4
21742805	SMAD4
10762604	SMAD4
17111879	SMAD4
21921337	SMAD4
18239055	SMAD4
20418756	SMAD4
22991414	SMAD4
12605716	SMAD4
21448172	SMAD4
16596258	SMAD4
20581473	SMAD4
22884073	SMAD4
24618431	SMAD4
18541514	SMAD4
14657708	SMAD4
24563415	SMAD4
11040453	SMAD4
21683373	SMAD4
22753594	SMAD4
19276868	SMAD4
24204737	SMAD4
9307274	SMAD4
25152580	SMAD4
10623651	SMAD4
15832194	SMAD4
24959375	SMAD4
11323508	SMAD4
17659731	SMAD4
16367914	SMAD4
24709776	SMAD4
23749643	SMAD4
25482337	SMAD4
24306217	SMAD4
19629168	SMAD4
15879625	SMAD4
10415855	SMAD4
15283139	SMAD4
10220513	SMAD4
24445769	SMAD4
20485640	SMAD4
19546161	SMAD4
17786299	SMAD4
25687883	SMAD4
22869556	SMAD4
15316318	SMAD4
22251937	SMAD4
10950061	SMAD4
14581380	SMAD4
24604757	SMAD4
12696169	SMAD4
18940950	SMAD4
22124368	SMAD4
24326376	SMAD4
22412127	SMAD4
22744639	SMAD4
8553063	SMAD4
11248065	SMAD4
23416985	SMAD4
11783110	SMAD4
11197871	SMAD4
9792901	SMAD4
11685556	SMAD4
10734643	SMAD4
17724796	SMAD4
19896096	SMAD4
8957088	SMAD4
22112488	SMAD4
19260747	SMAD4
12063826	SMAD4
17465725	SMAD4
16549325	SMAD4
18039136	SMAD4
9098646	SMAD4
15918557	SMAD4
15052782	SMAD4
12537585	SMAD4
12094699	SMAD4
21673535	SMAD4
12647072	SMAD4
12079267	SMAD4
21535200	SMAD4
25726061	SMAD4
15565642	SMAD4
21664851	SMAD4
15470531	SMAD4
9443985	SMAD4
12120215	SMAD4
22896695	SMAD4
9710368	SMAD4
18617774	SMAD4
12520639	SMAD4
25714017	SMAD4
14743890	SMAD4
10415856	SMAD4
25719666	SMAD4
21725701	SMAD4
11077487	SMAD4
19002021	SMAD4
25441307	SMAD4
9438601	SMAD4
15816444	SMAD4
23179338	SMAD4
9641882	SMAD4
19270646	SMAD4
22787119	SMAD4
10975709	SMAD4
25453266	SMAD4
11135319	SMAD4
21242978	SMAD4
25240578	SMAD4
18231856	SMAD4
11159909	SMAD4
10766191	SMAD4
19273710	SMAD4
10505717	SMAD4
10449972	SMAD4
23665203	SMAD4
21904072	SMAD4
22762308	SMAD4
23103869	SMAD4
16146690	SMAD4
12448010	SMAD4
12657951	SMAD4
14743205	SMAD4
12021893	SMAD4
17520196	SMAD4
16137582	SMAD4
23344532	SMAD4
10769633	SMAD4
18691340	SMAD4
19351817	SMAD4
23316479	SMAD4
12483152	SMAD4
18677542	SMAD4
12097290	SMAD4
12021895	SMAD4
10498890	SMAD4
22759592	SMAD4
10436811	SMAD4
17018631	SMAD4
14695784	SMAD4
21768923	SMAD4
15367885	SMAD4
15846069	SMAD4
22722139	SMAD4
15833853	SMAD4
22493542	SMAD4
25191518	SMAD4
21279552	SMAD4
9850059	SMAD4
25623214	SMAD4
22041919	SMAD4
24293293	SMAD4
9516449	SMAD4
11410867	SMAD4
23893923	SMAD4
17488476	SMAD4
14978241	SMAD4
19443408	SMAD4
15958547	SMAD4
21288898	SMAD4
12703544	SMAD4
23103869	MLL3
22421440	MLL3
24293293	MLL3
23690952	TGFBR2
25791160	TGFBR2
23237571	TGFBR2
9850059	TGFBR2
17031113	TGFBR2
23103869	TGFBR2
23378339	TGFBR2
12615714	TGFBR2
22523087	TGFBR2
25714017	ARID1A
25719666	ARID1A
23103869	ARID1A
22233809	ARID1A
24293293	ARID1A
25424858	SF3B1
23103869	SF3B1
23103869	EPC1
23736028	EPC1
23103869	ARID2
24585446	ARID2
15097860	ATM
24486587	ATM
22203481	ATM
15485651	ATM
24763056	ATM
22585167	ATM
19401701	ATM
23561644	ATM
24469230	ATM
22585162	ATM
16520463	ATM
23962904	ATM
19147782	ATM
18381943	ATM
17638905	ATM
23912084	ATM
19668150	ATM
25479140	ATM
24293293	ATM
23903906	ATM
24395243	ATM
23187834	ATM
25152581	ATM
23948969	ATM
22536950	ATM
22664588	ATM
23943154	ATM
23103869	ATM
21898405	ATM
17312387	ATM
23954013	ATM
23222511	ATM
25579086	ATM
24836647	ATM
20501833	ATM
15516847	ATM
15955213	ATM
20306339	ATM
23103869	ZIM2
24532253	MAP2K4
23299404	MAP2K4
15623633	MAP2K4
12097290	MAP2K4
23103869	MAP2K4
22421440	MAP2K4
23103869	NALCN
23103869	SLC16A4
23103869	MAGEA6
21719641	DAXX
22575867	DAXX
22251937	DAXX
22310917	DAXX
21719641	ATRX
22575867	ATRX
22251937	ATRX
22310917	ATRX
10893442	MEN1
24936550	MEN1
23745036	MEN1
20217524	MEN1
24293293	MEN1
25364765	MEN1
22575867	MEN1
18787631	MADH4
12097290	MADH4
17520196	MADH4
11169959	MADH4
19002021	MADH4
12454109	MADH4
11751405	MADH4
19443408	MADH4
10623651	MADH4
15289325	MADH4
11323508	MADH4
17659731	MADH4
25046107	TP53
22146521	TP53
25428385	TP53
24489544	TP53
23200980	TP53
20522432	TP53
24486587	TP53
20110284	TP53
23519249	TP53
15894260	TP53
21468597	TP53
23470568	TP53
12782576	TP53
24471965	TP53
23887057	TP53
19270646	TP53
12021895	TP53
11075991	TP53
12703544	TP53
22208613	TP53
20485640	TP53
15084981	TP53
23851436	TP53
19023234	TP53
19002021	TP53
19064568	TP53
22797009	TP53
24838627	TP53
22991414	TP53
21289082	TP53
10950061	TP53
12924436	TP53
25687883	TP53
25479140	TP53
22251937	TP53
25364765	TP53
23893923	TP53
15846069	TP53
19896096	TP53
16549325	TP53
17111879	TP53
18039136	TP53
16549328	TP53
12647072	TP53
12605716	TP53
21664851	TP53
22896695	TP53
18617774	TP53
25714017	TP53
24280502	TP53
25719666	TP53
23393682	TP53
24445769	TP53
25441307	TP53
9438601	TP53
23436799	TP53
24618431	TP53
25240578	TP53
21734801	TP53
18541514	TP53
24704294	TP53
23103869	TP53
7880719	TP53
19460940	TP53
24137477	TP53
16367914	TP53
19584151	TP53
19150414	TP53
17520196	TP53
12655561	TP53
23238993	TP53
19351817	TP53
18677542	TP53
25724428	TP53
11169959	TP53
24268522	TP53
22759592	TP53
22458520	TP53
17691965	TP53
21362628	TP53
24737325	TP53
16596216	TP53
21768923	TP53
23303473	TP53
19273710	TP53
20018721	TP53
23912084	TP53
22722139	TP53
15929091	TP53
17714734	TP53
16818496	TP53
21279552	TP53
16179928	TP53
25623214	TP53
22004109	TP53
22041919	TP53
24293293	TP53
18164859	TP53
22128300	TP53
22833572	TP53
19720778	TP53
22820191	TP53
24604757	TP53
17203180	TP53
17406026	TP53
15832194	TP53
10362809	STK11
15331174	STK11
25036236	STK11
21801966	STK11
17031113	STK11
23187834	STK11
19072437	STK11
12673116	STK11
25714017	STK11
15542915	STK11
16888680	STK11
10436774	STK11
11561603	STK11
21503748	STK11
16162302	STK11
17312386	STK11
21207249	STK11
10436789	STK11
25479140	STK11
11385254	STK11
15516847	STK11
11248065	ACVR1B
12097290	ACVR1B
24886203	ACVR1B
25364765	ACVR1B
25003218	PRSS1
22088471	PRSS1
22109105	PRSS1
15786540	PRSS1
22379635	PRSS1
18946221	PRSS1
18272034	PRSS1
21922221	PRSS1
19951905	PRSS1
23745036	PRSS1
19454815	PRSS1
24600409	PRSS1
15528017	PRSS1
15749231	PRSS1
17641559	PRSS1
24624459	PRSS1
19944211	PRSS1
19765677	PRSS1
23751316	PRSS1
23721890	PRSS1
16301849	PRSS1
24522117	PRSS1
16358943	PRSS1
18206817	PRSS1
19690177	PRSS1
17204147	PRSS1
15017610	PRSS1
19550412	PRSS1
11156648	PRSS1
16632103	PRSS1
12120238	PRSS1
24395243	PRSS1
20697897	PRSS1
23187834	PRSS1
